show_id,type,title,director,cast,country,date_added,release_year,rating,genres,language,popularity,vote_count,vote_average,budget,revenue,ROI
455714,Movie,Bad Genius,Nattawut Poonpiriya,"Chutimon Chuengcharoensukying, Eisaya Hosuwan, Teeradon Supapunpinyo, Chanon Santinatornkul, Thaneth Warakulnukroh",Thailand,2017-05-03,2017,7.892,"Drama, Crime, Thriller, Comedy",th,16.114,788,7.892,1839169,42350000,23.03
446791,Movie,All the Money in the World,Ridley Scott,"Michelle Williams, Mark Wahlberg, Christopher Plummer, Charlie Plummer, Romain Duris","Italy, United States of America",2017-12-21,2017,6.473,"Crime, History, Thriller",en,15.995,2276,6.473,50000000,56996304,1.14
435577,Movie,The 12th Man,Harald Zwart,"Thomas Gullestad, Jonathan Rhys Meyers, Marie Blokhus, Mads Sjøgård Pettersen, Martin Kiefer",Norway,2017-12-25,2017,7.1,"War, Drama",no,15.845,545,7.1,7806306,9567121,1.23
415381,Movie,Furious,"Ivan Shurkhovetskiy, Dzhanik Fayziev","Ilya Malakov, Aleksandr Tsoy, Andrey Burkovskiy, Aleksandr Ilyin Jr, Aleksey Serebryakov",Russia,2017-11-30,2017,6.1,"Fantasy, Action, Adventure",ru,15.69,151,6.1,5610000,10657499,1.9
334521,Movie,Free Fire,Ben Wheatley,"Cillian Murphy, Brie Larson, Armie Hammer, Sharlto Copley, Jack Reynor",United Kingdom,2017-03-31,2017,6.3,"Action, Crime, Mystery",en,15.528,1140,6.3,7000000,3719383,0.53
373569,Movie,Snatched,Jonathan Levine,"Amy Schumer, Goldie Hawn, Tom Bateman, Christopher Meloni, Wanda Sykes",United States of America,2017-05-03,2017,5.3,"Action, Comedy",en,15.458,797,5.3,42000000,60800000,1.45
339877,Movie,Loving Vincent,"DK Welchman, Hugh Welchman","Douglas Booth, Robert Gulaczyk, Eleanor Tomlinson, Helen McCrory, Saoirse Ronan","United Kingdom, Poland",2017-06-22,2017,7.995,"Animation, Drama, Mystery, History",en,15.457,2470,7.995,5500000,42187665,7.67
413644,Movie,The Son of Bigfoot,"Jérémie Degruson, Ben Stassen","Pappy Faulkner, Christopher Lee Parson, Terrence Stone, Marieve Herington, Cinda Adams","Belgium, France, United States of America",2017-07-26,2017,6.5,"Family, Animation, Comedy",en,15.449,485,6.5,30000000,46372519,1.55
397837,Movie,Before I Fall,Ry Russo-Young,"Zoey Deutch, Halston Sage, Elena Kampouris, Jennifer Beals, Logan Miller",United States of America,2017-03-02,2017,7.0,"Drama, Fantasy",en,15.437,3433,7.0,5000000,16373843,3.27
408266,Movie,Birth of the Dragon,George Nolfi,"Philip Ng Wan-Lung, Billy Magnussen, Yu Xia, Ron Yuan, Darren E. Scott","China, United States of America",2017-08-25,2017,5.7,"Action, Drama",en,15.161,297,5.7,31000000,7125027,0.23
383785,Movie,Kung Fu Yoga,Stanley Tong Gwai-Lai,"Jackie Chan, Aarif Rahman, Zhang Yixing, Miya Muqi, Sonu Sood","China, Hong Kong, Iceland, India, South Korea, United Arab Emirates",2017-01-27,2017,5.9,"Comedy, Mystery, Family, Action, Adventure",zh,15.127,385,5.9,65000000,254212245,3.91
450322,Movie,The Man Who Invented Christmas,Bharat Nalluri,"Dan Stevens, Christopher Plummer, Jonathan Pryce, Justin Edwards, Morfydd Clark","Ireland, Canada",2017-10-12,2017,6.8,"Drama, History, Comedy, Family",en,15.107,819,6.8,17000000,8100000,0.48
467012,Movie,Satan's Slaves,Joko Anwar,"Tara Basro, Endy Arfian, Nasar Anuz, M. Adhiyat, Ayu Laksmi","Indonesia, South Korea",2017-09-28,2017,6.6,"Drama, Horror, Mystery",id,14.957,268,6.6,147983,3888635,26.28
424998,Movie,The Case for Christ,Jon Gunn,"Mike Vogel, Erika Christensen, Faye Dunaway, Robert Forster, Frankie Faison",United States of America,2017-04-07,2017,6.8,Drama,en,14.859,280,6.8,3000000,18200000,6.07
453354,Movie,Ava,Léa Mysius,"Noée Abita, Laure Calamy, Juan Cano, Tamara Cano, Ismaël Capelot",France,2017-06-21,2017,6.3,Drama,fr,14.85,251,6.3,3000000,500000,0.17
354861,Movie,Father Figures,Lawrence Sher,"Owen Wilson, Ed Helms, J.K. Simmons, Katt Williams, Terry Bradshaw",United States of America,2017-12-21,2017,5.8,Comedy,en,14.806,633,5.8,25000000,25601244,1.02
347629,Movie,Thank You for Your Service,Jason Hall,"Miles Teller, Haley Bennett, Joe Cole, Amy Schumer, Beulah Koale",United States of America,2017-10-26,2017,6.5,"Drama, War",en,14.775,378,6.5,20000000,9995692,0.5
398924,Movie,A Bag of Marbles,Christian Duguay,"Dorian Le Clech, Batyste Fleurial, Patrick Bruel, Elsa Zylberstein, Bernard Campan","Belgium, Canada, Czech Republic, France",2017-01-18,2017,7.8,"War, Drama",fr,14.762,858,7.8,21400000,10898998,0.51
408648,Movie,Batman and Harley Quinn,Sam Liu,"Kevin Conroy, Melissa Rauch, Paget Brewster, Loren Lester, Kevin Michael Richardson",United States of America,2017-08-14,2017,6.1,"Adventure, Action, Animation, Science Fiction, Comedy, Crime, Fantasy",en,14.579,614,6.1,3500000,39091,0.01
289222,Movie,The Zookeeper's Wife,Niki Caro,"Jessica Chastain, Daniel Brühl, Johan Heldenbergh, Michael McElhatton, Timothy Radford","Czech Republic, United Kingdom, United States of America",2017-03-24,2017,7.3,"Drama, History, War",en,14.455,1502,7.3,20000000,26152835,1.31
397538,Movie,Borg vs McEnroe,Janus Metz,"Sverrir Gudnason, Shia LaBeouf, Stellan Skarsgård, Tuva Novotny, Leo Borg","Denmark, Finland, Sweden, Czech Republic",2017-09-08,2017,6.9,"Drama, History",sv,14.348,1151,6.9,7500000,16657800,2.22
416186,Movie,Godard Mon Amour,Michel Hazanavicius,"Louis Garrel, Stacy Martin, Bérénice Bejo, Micha Lescot, Grégory Gadebois","Myanmar, France",2017-06-24,2017,6.6,"Drama, Romance, Comedy",fr,14.186,357,6.6,12840746,82264,0.01
295693,Movie,The Boss Baby,Tom McGrath,"Alec Baldwin, Steve Buscemi, Miles Bakshi, Jimmy Kimmel, Lisa Kudrow",United States of America,2017-03-23,2017,6.446,"Animation, Comedy, Family",en,14.148,7131,6.446,125000000,527965936,4.22
345922,Movie,Fist Fight,Richie Keen,"Charlie Day, Ice Cube, Tracy Morgan, Jillian Bell, Christina Hendricks",United States of America,2017-02-16,2017,6.1,Comedy,en,14.128,1247,6.1,22000000,41087017,1.87
427900,Movie,Home Again,Hallie Meyers-Shyer,"Reese Witherspoon, Pico Alexander, Michael Sheen, Candice Bergen, Nat Wolff",United States of America,2017-09-07,2017,6.1,"Comedy, Drama, Romance",en,14.047,1200,6.1,12000000,27020284,2.25
413362,Movie,"Roman J. Israel, Esq.",Dan Gilroy,"Denzel Washington, Colin Farrell, Carmen Ejogo, Lynda Gravatt, Amanda Warren","United Arab Emirates, United States of America, Canada, China",2017-11-17,2017,6.3,"Drama, Crime, Thriller",en,14.024,1290,6.3,22000000,13025860,0.59
425336,Movie,Loving Pablo,Fernando León de Aranoa,"Javier Bardem, Penélope Cruz, Peter Sarsgaard, Julieth Restrepo, Óscar Jaenada","Bulgaria, Spain",2017-10-12,2017,6.3,"Crime, Drama",es,14.001,998,6.3,4667008,17535962,3.76
418437,Movie,Unforgettable,Denise Di Novi,"Rosario Dawson, Katherine Heigl, Geoff Stults, Isabella Kai, Alex Quijano",United States of America,2017-03-06,2017,5.891,"Drama, Thriller",en,13.777,645,5.891,12000000,17800000,1.48
336000,Movie,The Glass Castle,Destin Daniel Cretton,"Brie Larson, Woody Harrelson, Naomi Watts, Max Greenfield, Sarah Snook","Hong Kong, United States of America",2017-08-11,2017,7.1,Drama,en,13.626,832,7.1,9000000,22088533,2.45
414453,Movie,Columbus,Kogonada,"John Cho, Haley Lu Richardson, Michelle Forbes, Rory Culkin, Parker Posey",United States of America,2017-08-04,2017,7.1,Drama,en,13.587,402,7.1,700000,1015744,1.45
436391,Movie,The Battleship Island,Ryoo Seung-wan,"Hwang Jung-min, So Ji-sub, Song Joong-ki, Lee Jung-hyun, Kim Su-an",South Korea,2017-07-26,2017,7.1,"Action, History, Drama, War",ko,13.538,263,7.1,21000000,46183383,2.2
404733,Movie,Overdrive,Antonio Negret,"Scott Eastwood, Freddie Thorp, Ana de Armas, Gaia Weiss, Clemens Schick","Belgium, France, United States of America",2017-06-16,2017,6.1,"Thriller, Action, Mystery",en,13.48,951,6.1,28210303,11247280,0.4
401898,Movie,Thelma,Joachim Trier,"Eili Harboe, Kaya Wilkins, Henrik Rafaelsen, Ellen Dorrit Petersen, Grethe Eltervåg","Denmark, France, Norway, Sweden",2017-09-15,2017,6.8,"Drama, Mystery, Thriller",no,13.467,1036,6.8,5700000,1500000,0.26
434119,Movie,Confidential Assignment,Kim Sung-hoon,"Hyun Bin, Yoo Hai-jin, Kim Joo-hyuk, Jang Young-nam, Lee Dong-hwi",South Korea,2017-01-18,2017,6.84,"Action, Drama",ko,13.448,131,6.84,8520000,56100000,6.58
435901,Movie,About Love,Vladimir Bortko,"Anna Chipovskaya, Aleksey Chadov, Dmitriy Pevtsov, Aleksandr Lykov, Mariya Mironova",Russia,2017-03-23,2017,5.5,"Romance, Drama, Thriller",ru,13.415,22,5.5,2000000,182710,0.09
461714,Movie,China Salesman,Tan Bing,"Li Dongxue, Mike Tyson, Janicke Askevold, Steven Seagal, Li Ai",China,2017-06-16,2017,5.5,"Action, Thriller",en,13.273,99,5.5,15119234,1637776,0.11
313943,Movie,Revolt,Joe Miale,"Lee Pace, Bérénice Marlohe, Jason Flemyng, Sibulele Gcilitshana, Wandile Molebatsi",United Kingdom,2017-07-01,2017,5.5,"Science Fiction, Action",en,13.113,373,5.5,4000000,24416,0.01
430474,Movie,Deep,Julio Soto Gurpide,"Justin Felbinger, Jess Harnell, Phil LaMarr, Dwight Schultz, Elisabeth Gray","Belgium, China, Spain, Switzerland, United Kingdom, United States of America",2017-05-11,2017,6.0,"Animation, Family, Adventure",en,13.054,141,6.0,6000000,10972300,1.83
316154,Movie,The Bad Batch,Ana Lily Amirpour,"Suki Waterhouse, Jason Momoa, Yolonda Ross, Keanu Reeves, Giovanni Ribisi",United States of America,2017-06-23,2017,5.3,"Drama, Horror, Science Fiction",en,13.044,1090,5.3,6000000,180851,0.03
371638,Movie,The Disaster Artist,James Franco,"Dave Franco, James Franco, Seth Rogen, Ari Graynor, Alison Brie",United States of America,2017-03-12,2017,7.109,"Comedy, Drama",en,13.041,3545,7.109,10000000,29820616,2.98
301355,Movie,Message from the King,Fabrice Du Welz,"Chadwick Boseman, Luke Evans, Alfred Molina, Teresa Palmer, Natalie Martinez","Belgium, Canada, United Kingdom, United States of America",2017-05-10,2017,6.3,"Action, Mystery, Thriller",en,12.905,453,6.3,10000000,315132,0.03
451955,Movie,Double Lover,François Ozon,"Marine Vacth, Jérémie Renier, Jacqueline Bisset, Myriam Boyer, Dominique Reymond","Belgium, France",2017-05-26,2017,6.1,"Romance, Thriller, Drama",fr,12.675,527,6.1,7110000,4248574,0.6
455551,Movie,The Recall,Mauro Borrelli,"Wesley Snipes, RJ Mitte, Jedidiah Goodacre, Laura Bilgeri, Niko Pepaj",Canada,2017-06-02,2017,4.6,"Science Fiction, Horror",en,12.627,341,4.6,5000000,1319566,0.26
383709,Movie,Wonderstruck,Todd Haynes,"Oakes Fegley, Millicent Simmonds, Julianne Moore, Michelle Williams, Cory Michael Smith",United States of America,2017-10-13,2017,6.0,Drama,en,12.556,403,6.0,7000000,1947099,0.28
407448,Movie,Detroit,Kathryn Bigelow,"John Boyega, Will Poulter, Anthony Mackie, Algee Smith, Hannah Murray",United States of America,2017-07-28,2017,7.275,"Crime, Drama, Thriller, History",en,12.467,1642,7.275,34000000,23400000,0.69
459202,Movie,Boo 2! A Madea Halloween,Tyler Perry,"Tyler Perry, Cassi Davis, Patrice Lovely, Diamond White, Yousef Erakat",United States of America,2017-10-20,2017,5.7,Comedy,en,12.442,479,5.7,25000000,48333932,1.93
395993,Movie,Stronger,David Gordon Green,"Jake Gyllenhaal, Tatiana Maslany, Miranda Richardson, Richard Lane Jr., Nate Richman","Hong Kong, United States of America",2017-09-22,2017,7.0,Drama,en,12.439,1487,7.0,30000000,8484418,0.28
420648,Movie,The Bar,Álex de la Iglesia,"Blanca Suárez, Mario Casas, Carmen Machi, Secun de la Rosa, Jaime Ordóñez",Spain,2017-02-15,2017,6.3,"Horror, Thriller, Comedy",es,12.317,1304,6.3,6045750,3662671,0.61
315064,Movie,Animal Crackers,"Tony Bancroft, Scott Christian Sava, Jaime Maestro","Emily Blunt, John Krasinski, Lydia Rose Taylor, Ian McKellen, Sylvester Stallone","Australia, China, South Korea, Spain, United States of America",2017-06-23,2017,6.216,"Comedy, Animation, Adventure, Family",en,12.187,192,6.216,17000000,13285512,0.78
430424,Movie,See You Up There,Albert Dupontel,"Nahuel Pérez Biscayart, Albert Dupontel, Laurent Lafitte, Niels Arestrup, Émilie Dequenne","Canada, France",2017-10-25,2017,7.8,"Drama, Crime, War",fr,12.163,1283,7.8,23000000,15100000,0.66
453191,Movie,The Big Bad Fox and Other Tales,"Benjamin Renner, Patrick Imbert","Guillaume Darnault, Damien Witecka, Kamel Abdessadok, Antoine Schoumsky, Céline Ronté","Belgium, France",2017-06-21,2017,7.7,"Family, Animation, Comedy",fr,12.095,291,7.7,3000000,19030780,6.34
330947,Movie,Song to Song,Terrence Malick,"Ryan Gosling, Rooney Mara, Michael Fassbender, Natalie Portman, Cate Blanchett",United States of America,2017-03-17,2017,5.5,"Romance, Drama",en,12.088,870,5.5,10000000,1710528,0.17
398177,Movie,Just Getting Started,Ron Shelton,"Morgan Freeman, Tommy Lee Jones, Rene Russo, Joe Pantoliano, Glenne Headly","Canada, United States of America",2017-12-01,2017,4.9,"Action, Comedy",en,11.922,239,4.9,22000000,6069605,0.28
441909,Movie,Tiger Zinda Hai,Ali Abbas Zafar,"Salman Khan, Katrina Kaif, Girish Karnad, Paresh Rawal, Angad Bedi","Austria, India",2017-12-18,2017,6.1,"Action, Adventure, Thriller",hi,11.816,149,6.1,20000000,87530000,4.38
432602,Movie,An Inconvenient Sequel: Truth to Power,"Jon Shenk, Bonni Cohen","Al Gore, Barack Obama, Donald Trump, Angela Merkel, Justin Trudeau",United States of America,2017-07-28,2017,6.6,Documentary,en,11.792,163,6.6,1000000,5398976,5.4
398174,Movie,Film Stars Don't Die in Liverpool,Paul McGuigan,"Annette Bening, Jamie Bell, Julie Walters, Stephen Graham, Kenneth Cranham",United Kingdom,2017-11-17,2017,6.4,"Romance, Drama",en,11.69,169,6.4,10000000,3179847,0.32
413765,Movie,David Lynch: The Art Life,"Jon Nguyen, Olivia Neergaard-Holm, Rick Barnes","David Lynch, Lula Lynch, Edwina Lynch, Donald Lynch, Peggy Reavey",United States of America,2017-02-15,2017,6.9,Documentary,en,11.617,195,6.9,179554,311470,1.73
438740,Movie,Salyut-7,Klim Shipenko,"Vladimir Vdovichenkov, Pavel Derevyanko, Aleksandr Samoylenko, Vitaliy Khaev, Oksana Fandera",Russia,2017-09-22,2017,7.1,"Action, Drama, Adventure",ru,11.605,458,7.1,15000000,13767037,0.92
440642,Movie,The Spacewalker,Dmitry Kiselev,"Evgeny Mironov, Konstantin Khabenskiy, Vladimir Ilin, Anatoliy Kotenyov, Aleksandra Ursulyak",Russia,2017-04-06,2017,7.0,"Adventure, Drama, History, Thriller",ru,11.589,312,7.0,7075038,9868942,1.39
444539,Movie,The Bookshop,Isabel Coixet,"Emily Mortimer, Bill Nighy, Patricia Clarkson, Hunter Tremayne, Honor Kneafsey","Germany, Spain, United Kingdom",2017-11-10,2017,6.488,Drama,en,11.55,433,6.488,5400000,12055868,2.23
423899,Movie,Victoria & Abdul,Stephen Frears,"Judi Dench, Ali Fazal, Tim Pigott-Smith, Eddie Izzard, Adeel Akhtar","India, United Kingdom, United States of America",2017-09-13,2017,6.9,"Drama, History",en,11.501,1154,6.9,22000000,65400000,2.97
432068,Movie,C'est la vie!,"Olivier Nakache, Éric Toledano","Jean-Pierre Bacri, Gilles Lellouche, Jean-Paul Rouve, Vincent Macaigne, Alban Ivanov",France,2017-10-04,2017,7.0,Comedy,fr,11.323,1477,7.0,17200000,23800000,1.38
437103,Movie,1987: When the Day Comes,Jang Joon-hwan,"Kim Yun-seok, Ha Jung-woo, Yoo Hai-jin, Kim Tae-ri, Park Hee-soon",South Korea,2017-12-27,2017,8.101,"Drama, History, Thriller",ko,11.322,154,8.101,12308000,49380115,4.01
456570,Movie,Hindi Medium,Saket Chaudhary,"Irrfan Khan, Saba Qamar, Sanjana Sanghi, Deepak Dobriyal, Mallika Dua",India,2017-05-19,2017,7.3,"Comedy, Drama",hi,11.259,174,7.3,3213790,52390000,16.3
456048,Movie,The Humanity Bureau,Rob W. King,"Nicolas Cage, Sarah Lind, Jakob Davies, Hugh Dillon, Vicellous Shannon",United States of America,2017-07-11,2017,4.8,"Science Fiction, Thriller",en,11.156,366,4.8,6000000,17544173,2.92
412678,Movie,Killing Salazar,Keoni Waxman,"Steven Seagal, Luke Goss, Georges St-Pierre, Bruce Crawford, Lauro David Chartrand-DelValle","Romania, United States of America",2017-01-23,2017,5.0,"Crime, Action, Adventure, Thriller",en,11.088,52,5.0,7000000,37766,0.01
397852,Movie,Rendel,Jesse Haaja,"Kris Gummerus, Rami Rusinen, Renne Korppila, Matti Onnismaa, Johnny Vivash",Finland,2017-09-22,2017,5.53,"Action, Fantasy, Crime",fi,11.085,248,5.53,1686858,1891907,1.12
426338,Movie,Holy Camp!,"Javier Calvo, Javier Ambrossi","Macarena García, Anna Castillo, Belén Cuesta, Gracia Olayo, Richard Collins-Moore",Spain,2017-09-29,2017,6.8,"Comedy, Romance",es,11.014,353,6.8,3144622,2963886,0.94
392982,Movie,Marshall,Reginald Hudlin,"Chadwick Boseman, Josh Gad, Kate Hudson, Sterling K. Brown, James Cromwell","Hong Kong, United States of America",2017-10-13,2017,7.2,Drama,en,10.951,620,7.2,12000000,10051659,0.84
345923,Movie,All I See Is You,Marc Forster,"Blake Lively, Jason Clarke, Ahna O'Reilly, Miquel Fernández, Xavi Sánchez",United States of America,2017-08-10,2017,5.2,"Mystery, Thriller, Drama",en,10.884,585,5.2,30000000,646946,0.02
382614,Movie,The Book of Henry,Colin Trevorrow,"Jaeden Martell, Naomi Watts, Maddie Ziegler, Jacob Tremblay, Sarah Silverman",United States of America,2017-06-16,2017,7.5,"Drama, Crime, Thriller",en,10.705,1294,7.5,10000000,4596705,0.46
345914,Movie,The House,Andrew J. Cohen,"Amy Poehler, Will Ferrell, Jason Mantzoukas, Ryan Simpkins, Nick Kroll",United States of America,2017-06-29,2017,5.6,Comedy,en,10.702,915,5.6,40000000,34200000,0.86
353569,Movie,Table 19,Jeffrey Blitz,"Anna Kendrick, Craig Robinson, June Squibb, Lisa Kudrow, Stephen Merchant",United States of America,2017-03-03,2017,5.9,"Comedy, Drama",en,10.701,960,5.9,5000000,5042014,1.01
448779,Movie,The Jungle Bunch,David Alaux,"Philippe Bozo, Emmanuel Curtil, Laurent Morteau, Pascal Casanova, Céline Monsarrat",France,2017-07-26,2017,6.3,"Adventure, Comedy, Family, Animation",fr,10.598,154,6.3,7300000,12400000,1.7
416160,Movie,The Vault,Dan Bush,"James Franco, Taryn Manning, Francesca Eastwood, Scott Haze, Q'orianka Kilcher",United States of America,2017-09-01,2017,4.9,"Horror, Thriller",en,10.404,394,4.9,5000000,5728,0.0
455558,Movie,9/11,Martin Guigui,"Charlie Sheen, Whoopi Goldberg, Luis Guzmán, Gina Gershon, Wood Harris","Canada, United States of America",2017-09-07,2017,5.1,"Drama, Thriller",en,10.398,215,5.1,5500000,200229,0.04
428495,Movie,The Nile Hilton Incident,Tarik Saleh,"Fares Fares, Mari Malek, Yasser Ali Maher, Slimane Dazi, Hania Amar","Denmark, France, Germany, Morocco, Sweden",2017-06-19,2017,6.6,"Thriller, Drama, Crime",en,10.254,353,6.6,4250000,81089,0.02
398929,Movie,Alibi.com,Philippe Lacheau,"Philippe Lacheau, Élodie Fontan, Julien Arruti, Tarek Boudali, Nathalie Baye",France,2017-02-15,2017,6.473,"Comedy, Family",fr,10.181,1684,6.473,7546570,29370592,3.89
429189,Movie,Wonder Wheel,Woody Allen,"Jim Belushi, Juno Temple, Justin Timberlake, Kate Winslet, Max Casella",United States of America,2017-12-01,2017,6.4,"Drama, Romance",en,10.08,1317,6.4,25000000,15366466,0.61
451945,Movie,BPM (Beats per Minute),Robin Campillo,"Nahuel Pérez Biscayart, Arnaud Valois, Adèle Haenel, Antoine Reinartz, Félix Maritaud",France,2017-08-23,2017,7.707,Drama,fr,10.043,1341,7.707,6600000,7632420,1.16
438457,Movie,The Ballad of Lefty Brown,Jared Moshé,"Bill Pullman, Peter Fonda, Kathy Baker, Jim Caviezel, Tommy Flanagan",United States of America,2017-12-15,2017,6.2,Western,en,10.032,177,6.2,8000000,7856,0.0
433356,Movie,The Ottoman Lieutenant,Joseph Ruben,"Hera Hilmar, Michiel Huisman, Josh Hartnett, Ben Kingsley, Haluk Bilginer","Turkey, United States of America",2017-03-28,2017,6.1,"Romance, Drama, War",en,9.974,256,6.1,40000000,413844,0.01
411019,Movie,I Am Not Your Negro,Raoul Peck,"Samuel L. Jackson, James Baldwin, Martin Luther King Jr., Malcolm X, Medgar Evers","Belgium, France, United States of America",2017-02-03,2017,7.727,Documentary,en,9.775,479,7.727,1000000,7123919,7.12
405204,Movie,Tom of Finland,Dome Karukoski,"Pekka Strang, Lauri Tilkanen, Jessica Grabowsky, Taisto Oksanen, Seumas F. Sargent","Iceland, Finland, United States of America, Sweden, Denmark, Germany",2017-02-24,2017,6.7,Drama,fi,9.696,128,6.7,4200000,1792414,0.43
440777,Movie,Female Fight Squad,Miguel A. Ferrer,"Amy Johnston, Cortney Palm, Rey Goyos, Sean Faris, Dolph Lundgren",United States of America,2017-03-16,2017,6.3,Action,en,9.587,93,6.3,2000000,22253,0.01
480881,Movie,Let There Be Light,Kevin Sorbo,"Kevin Sorbo, Sam Sorbo, Dionne Warwick, Sean Hannity, Daniel Roebuck",United States of America,2017-10-27,2017,5.6,Drama,en,9.546,65,5.6,3000000,7240000,2.41
425942,Movie,Black Snow,Martín Hodara,"Ricardo Darín, Leonardo Sbaraglia, Laia Costa, Dolores Fonzi, Federico Luppi","Spain, Argentina",2017-01-19,2017,6.1,"Mystery, Drama, Crime, Thriller",es,9.501,196,6.1,4000000,1440000,0.36
340101,Movie,Their Finest,Lone Scherfig,"Gemma Arterton, Sam Claflin, Bill Nighy, Jack Huston, Helen McCrory","France, Sweden, United Kingdom",2017-02-19,2017,6.7,"Romance, War, Drama",en,9.211,413,6.7,11795877,3603484,0.31
400728,Movie,Unknown Soldier,Aku Louhimies,"Eero Aho, Johannes Holopainen, Jussi Vatanen, Aku Hirviniemi, Hannes Suominen","Iceland, Finland, Belgium",2017-10-27,2017,7.5,"War, Drama",fi,9.052,193,7.5,8000000,15550000,1.94
456565,Movie,Judwaa 2,David Dhawan,"Varun Dhawan, Jacqueline Fernandez, Taapsee Pannu, Anupam Kher, Upasna Singh",India,2017-09-29,2017,5.4,"Action, Comedy, Romance",hi,8.905,104,5.4,10000000,34500000,3.45
441906,Movie,Jab Harry Met Sejal,Imtiaz Ali,"Shah Rukh Khan, Anushka Sharma, Aru Krishansh Verma, Chandan Roy Sanyal, Evelyn Sharma",India,2017-08-04,2017,6.5,"Comedy, Drama, Romance",hi,8.596,191,6.5,16600000,15360368,0.93
441889,Movie,Secret Superstar,Advait Chandan,"Zaira Wasim, Aamir Khan, Meher Vij, Raj Arjun, Tirth Sharma",India,2017-10-19,2017,7.3,"Drama, Music",hi,8.439,170,7.3,286284,137416709,480.0
398947,Movie,Little Spirou,Nicolas Bary,"Sacha Pinault, Natacha Régnier, Pierre Richard, François Damiens, Philippe Katerine","Belgium, France",2017-09-27,2017,5.2,"Comedy, Family",fr,8.379,93,5.2,9850941,3503943,0.36
447076,Movie,Adrift,Sérgio Graciano,"Dalila Carmo, Afonso Pimentel, Dânia Neto, Diogo Amaral, Catarina Gouveia",Portugal,2017-05-18,2017,4.2,"Adventure, Drama, Thriller",pt,8.354,46,4.2,535220,199509,0.37
443319,Movie,Phoenix Forgotten,Justin Barber,"Florence Hartigan, Luke Spencer Roberts, Chelsea Lopez, Justin Matthews, Clint Jordan","United Kingdom, United States of America",2017-04-21,2017,6.0,"Horror, Mystery, Science Fiction",en,8.321,276,6.0,2800000,3600000,1.29
431017,Movie,Let the Sunshine In,Claire Denis,"Juliette Binoche, Xavier Beauvois, Philippe Katerine, Josiane Balasko, Sandrine Dumas","Belgium, France",2017-09-27,2017,5.2,"Comedy, Drama, Romance",fr,8.048,199,5.2,2978000,4192590,1.41
333384,Movie,Lowriders,Ricardo de Montreuil,"Gabriel Chavarria, Demián Bichir, Theo Rossi, Tony Revolori, Melissa Benoist",United States of America,2017-04-28,2017,6.7,"Drama, Action, Crime",en,8.007,110,6.7,916000,6179955,6.75
426030,Movie,Finding Your Feet,Richard Loncraine,"Imelda Staunton, Celia Imrie, Timothy Spall, Joanna Lumley, David Hayman","Italy, United Kingdom, United States of America",2017-12-26,2017,7.1,"Comedy, Drama, Family, Music, Romance",en,7.974,171,7.1,7154497,15500000,2.17
426230,Movie,Band Aid,Zoe Lister-Jones,"Zoe Lister-Jones, Adam Pally, Fred Armisen, Susie Essman, Retta",United States of America,2017-06-02,2017,6.4,"Comedy, Drama, Music",en,7.958,162,6.4,10000000,248370,0.02
403390,Movie,Bitter Harvest,George Mendeluk,"Max Irons, Samantha Barks, Terence Stamp, Barry Pepper, Tamer Hassan",Canada,2017-01-31,2017,6.0,"War, Drama, History, Romance",en,7.851,80,6.0,20000000,557241,0.03
483165,Movie,The Fixies: Top Secret,"Vasiko Bedoshvili, Andrey Kolpin, Ivan Pshonkin","Aleksandr Pushnoy, Dmitri Nazarov, Larisa Brokhman, Prokhor Chekhovskoy, Varvara Obidor",Russia,2017-10-28,2017,6.9,"Comedy, Family, Animation, Adventure",ru,7.815,59,6.9,6000000,8220990,1.37
436830,Movie,Gold,Agustín Díaz Yanes,"Óscar Jaenada, Raúl Arévalo, Bárbara Lennie, Jose Coronado, Juan José Ballesta",Spain,2017-11-10,2017,5.6,"Drama, History, Action, Adventure",es,7.814,185,5.6,7130000,1528185,0.21
434245,Movie,The Stronghold,Yuriy Kovalyov,"Danyil Kamenskyi, Nataliia Sumska, Yeva Kosheva, Roman Lutskyi, Slava Krasovska",Ukraine,2017-10-12,2017,7.2,"Action, Adventure, Comedy, Family, Fantasy, History",uk,7.73,223,7.2,2000000,2745966,1.37
462115,Movie,Dead Trigger,"Scott Windhauser, Mike Cuff","Dolph Lundgren, Autumn Reeser, Romeo, Isaiah Washington, Chris Galya",United States of America,2017-07-19,2017,3.7,"Action, Horror",en,7.649,45,3.7,10000000,151493,0.02
437583,Movie,November,Rainer Sarnet,"Rea Lest, Jörgen Liik, Arvo Kukumägi, Heino Kalm, Meelis Rämmeld","Estonia, Poland, Netherlands",2017-02-03,2017,7.1,"Drama, Fantasy, Romance, Horror",et,7.553,153,7.1,1550000,19084,0.01
271404,Movie,Beyond Skyline,Liam O'Donnell,"Frank Grillo, Bojana Novaković, Iko Uwais, Yayan Ruhian, Callan Mulvey","Canada, China, Hong Kong, Indonesia, Singapore, United Kingdom, United States of America",2017-10-26,2017,5.281,"Action, Science Fiction, Adventure",en,7.495,1031,5.281,14000000,992181,0.07
473234,Movie,Arjun Reddy,Sandeep Reddy Vanga,"Vijay Deverakonda, Shalini Pandey, Rahul Ramakrishna, Kamal Kamaraju, Kanchana",India,2017-08-25,2017,7.2,"Drama, Romance",te,7.49,101,7.2,780000,8000000,10.26
